,h3_index,n0,n1,n2,n3,n4,n5,waterbody_dist,waterway_dist,road_dist,hydro,index,theo_turbines,theo_pv,index_right_renamed,country,Vientiane road construction costs,Vientiane trucking transport and conversion costs,Vientiane trucking state,Vientiane pipeline transport and conversion costs,Vientiane trucking solar capacity,Vientiane trucking wind capacity,Vientiane trucking hydro capacity,Vientiane trucking electrolyzer capacity,Vientiane trucking battery capacity,Vientiane trucking H2 storage capacity,Vientiane trucking production cost,Vientiane pipeline solar capacity,Vientiane pipeline wind capacity,Vientiane pipeline hydro capacity,Vientiane pipeline electrolyzer capacity,Vientiane pipeline battery capacity,Vientiane pipeline H2 storage capacity,Vientiane pipeline production cost,Ocean water costs,Freshwater costs,Lowest water cost,Vientiane trucking total cost,geometry,Vientiane pipeline battery costs,Vientiane LCOH - pipeline battery costs portion,Vientiane trucking battery costs,Vientiane LCOH - trucking battery costs portion,Vientiane pipeline electrolyzer costs,Vientiane LCOH - pipeline electrolyzer portion,Vientiane trucking electrolyzer costs,Vientiane LCOH - trucking electrolyzer portion,Vientiane pipeline H2 storage costs,Vientiane LCOH - pipeline H2 storage portion,Vientiane trucking H2 storage costs,Vientiane LCOH - trucking H2 storage portion,Vientiane pipeline wind costs,Vientiane LCOH - pipeline wind portion,Vientiane trucking wind costs,Vientiane LCOH - trucking wind portion,Vientiane pipeline solar costs,Vientiane LCOH - pipeline solar portion,Vientiane trucking solar costs,Vientiane LCOH - trucking solar portion,Vientiane pipeline hydro costs,Vientiane LCOH - pipeline hydro portion,Vientiane trucking hydro costs,Vientiane LCOH - trucking hydro portion
983,85414887fffffff,733,299,829,245,417,257,0.0,0.0,0.0,15.0,821,5.0,34.0,92,Laos,0.0,0.37958412686874976,NH3,1.0490329529245723,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((103.61215409400148 19.509053026008825, 103.58868525569059 19.600909479246052, 103.49242895755587 19.62947549691881, 103.41966548953073 19.566156255569634, 103.44319905582223 19.474271640272974, 103.53943145149492 19.445734375230586, 103.61215409400148 19.509053026008825))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,85406563fffffff,521,680,630,693,0,0,11.131949,0.0,0.0,,822,66.0,525.0,92,Laos,0.0,0.5119887734606808,NH3,2.09844358919793,350.5550714333603,22.885198387505334,0.0,83.21011673254176,309.10095866795166,939.7717241168518,10.799323658618508,347.72774535528026,21.65894345843579,0.0,78.75147870529001,343.02509085653907,869.9920506795388,10.71459117121509,0.009849,0.005691,0.005691,11.31700343207919,"POLYGON ((101.70328066429589 22.00166388101589, 101.6788726151442 22.092171890890643, 101.58095946877808 22.11973572798763, 101.50748499622577 22.056772708186248, 101.53195476565642 21.9662433588304, 101.62983738972302 21.938698311146428, 101.70328066429589 22.00166388101589))",8058319.6919155,1.4137402968272808,7261376.524394356,1.2739257060340976,9018866.160531329,1.5822572211458472,9529483.361466985,1.6718391862222781,2336754.4870449607,0.4099569275517475,2524179.147858598,0.44283844699273645,4402557.220090885,0.7723784596650675,4651814.876726232,0.8161078731098652,37249701.08910032,6.535035278789531,37552573.243240036,6.588170744428076,0.0,0.0,0.0,0.0
985,85406563fffffff,521,680,630,693,0,0,11.131949,0.0,0.0,,822,66.0,525.0,139,Other,0.0,0.5119887734606808,NH3,2.09844358919793,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((101.70328066429589 22.00166388101589, 101.6788726151442 22.092171890890643, 101.58095946877808 22.11973572798763, 101.50748499622577 22.056772708186248, 101.53195476565642 21.9662433588304, 101.62983738972302 21.938698311146428, 101.70328066429589 22.00166388101589))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,85414913fffffff,128,323,304,582,885,557,11.131949,0.0,0.0,,823,171.0,1950.0,92,Laos,0.0,0.3746561509112307,NH3,0.9886879328158733,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((102.52565041668743 19.573457881428542, 102.5017494736258 19.66533911280359, 102.40495903024686 19.693387226208724, 102.33209703552993 19.629529086746757, 102.35606050926039 19.53762409914277, 102.45282354256265 19.509600952125222, 102.52565041668743 19.573457881428542))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,85416863fffffff,142,209,325,690,795,0,0.0,0.0,0.0,,824,610.0,2389.0,91,Other,0.0,0.3856994465434613,NH3,1.123917467768549,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((104.72138059285346 17.554437653318026, 104.69850799660098 17.647037461088917, 104.60344762451454 17.67595995342739, 104.53127998620253 17.612246956194404, 104.55421857772924 17.519615248274164, 104.64925889350789 17.490728387383587, 104.72138059285346 17.554437653318026))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,85416863fffffff,142,209,325,690,795,0,0.0,0.0,0.0,,824,610.0,2389.0,92,Laos,0.0,0.3856994465434613,NH3,1.123917467768549,346.4442795697482,83.88564586344101,0.0,44.389140791708755,604.6295572565488,1776.0090374522865,13.731207298294288,347.62723532986416,83.73668257830485,0.0,44.310315002521065,589.3080290989972,1410.0721938050476,13.504311717799808,0.009849,0.005691,0.005691,14.12259774483775,"POLYGON ((104.72138059285346 17.554437653318026, 104.69850799660098 17.647037461088917, 104.60344762451454 17.67595995342739, 104.53127998620253 17.612246956194404, 104.55421857772924 17.519615248274164, 104.64925889350789 17.490728387383587, 104.72138059285346 17.554437653318026))",13843979.994683338,2.428768420119884,14203912.184348939,2.4919144183068314,5074556.149405694,0.8902730086676656,5083583.52583557,0.891856758918521,3787382.3368358407,0.6644530415501475,4770270.123798774,0.8368894954032936,17020938.125584777,2.986129495716628,17051217.505913887,2.9914416677041906,37238934.13577774,6.53314633961013,37112212.1555661,6.51091441325721,0.0,0.0,0.0,0.0
989,854065d7fffffff,784,697,756,542,920,344,0.0,0.0,0.0,,825,92.0,1759.0,92,Laos,0.0,0.4719238494714883,NH3,1.7984782962381023,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((102.31271901289557 21.409119946443937, 102.28859139395564 21.499992343480645, 102.19112318150253 21.527911824739654, 102.117811120513 21.46493724231423, 102.14200156615847 21.374041283949147, 102.23944134453812 21.34614341298075, 102.31271901289557 21.409119946443937))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,85659677fffffff,715,351,433,428,798,585,0.0,0.0,0.0,,826,1008.0,2229.0,92,Laos,0.0,0.5660988912530612,NH3,2.5703978508114624,346.2280048471252,250.00466647847105,0.0,44.19585249626793,611.0346925729312,2219.4722899506464,19.8862588867077,341.8739958695924,249.91986156085778,0.0,44.18086067358483,597.5575213877605,2069.644097301547,19.665342276723894,0.009849,0.005691,0.005691,20.458048777960762,"POLYGON ((107.11041435651907 14.834551485659917, 107.0887459604524 14.927552505957333, 106.99599631467683 14.956912998381558, 106.92492732926075 14.893224198698475, 106.94666440365346 14.800182852955457, 107.0394018499284 14.770870587657713, 107.11041435651907 14.834551485659917))",14037776.448443767,2.4627677979725906,14354381.142524872,2.518312481144714,5059730.633926213,0.8876720410396864,5061447.544446551,0.8879732534116757,5558958.989542466,0.9752559630776255,5961389.909670015,1.0458578788894763,50800561.58188668,8.9123792248924,50817799.65737517,8.91540344866231,36622628.84219187,6.42502260389331,37089044.120002516,6.506849845614476,0.0,0.0,0.0,0.0
991,85414973fffffff,726,320,741,475,188,740,0.0,0.0,0.0,,827,314.0,2210.0,92,Laos,0.0,0.3896364224093395,NH3,1.1721272987096678,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((102.3330394690954 19.968721978513006, 102.30903350372607 20.060406382933927, 102.21203412201048 20.08836063897157, 102.1390689023676 20.024606706729664, 102.16313714775886 19.93289916141976, 102.26010842972117 19.904968633661557, 102.3330394690954 19.968721978513006))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,854149cffffffff,885,597,557,510,211,331,0.0,0.0,0.0,,828,142.0,2073.0,92,Laos,0.0,0.38110654931562365,NH3,1.0676756196020278,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((102.74419449529414 19.76460494229276, 102.72036345535062 19.856380883263743, 102.62361088308772 19.884536909909738, 102.55071618740153 19.820891507229653, 102.57461029613553 19.7290908390649, 102.67133612625831 19.70096024594772, 102.74419449529414 19.76460494229276))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,854148b3fffffff,72,733,530,821,867,245,0.0,0.0,0.0,,829,0.0,0.0,92,Laos,0.0,0.3759206130203918,NH3,1.0041717728471125,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((103.44319905582223 19.474271640272974, 103.41966548953073 19.566156255569634, 103.32333584570763 19.594641467462587, 103.25056430057802 19.531213770211348, 103.27416224480541 19.439301694457598, 103.37046744650591 19.41084472294776, 103.44319905582223 19.474271640272974))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,85414b7bfffffff,461,17,123,415,531,50,0.0,0.0,0.0,,830,240.0,2511.0,92,Laos,0.0,0.4482895885504928,NH3,1.699712989194763,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((102.72586421280529 21.205877289763954, 102.7019130952387 21.29686121513784, 102.60469358747314 21.325003213493627, 102.5314523502963 21.262137970655704, 102.55546709583288 21.171128908100748, 102.6526595465245 21.143010169994614, 102.72586421280529 21.205877289763954))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,85414d47fffffff,239,307,94,319,596,72,0.0,0.0,0.0,15.0,831,8.0,146.0,92,Laos,0.0,0.3488447655635943,NH3,0.8632628736882454,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((103.34485783048741 19.16330743869943, 103.32130900068621 19.255348037732347, 103.2250283747313 19.283776694391875, 103.15232137805769 19.22013630993367, 103.17593425953005 19.128068777083733, 103.272190176572 19.099668508974013, 103.34485783048741 19.16330743869943))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,8541612bfffffff,355,154,106,150,781,256,11.131949,0.0,0.0,,832,83.0,420.0,94,Other,0.0,0.48317460856717015,NH3,1.936248303583849,361.71148249863273,0.0,0.0,116.0305609580917,124.05034203296107,1596.8136825324757,10.39901147524993,358.7533526928535,0.0,0.0,115.26411604170217,128.38206745621642,1564.5056039119324,10.325622719367027,0.009849,0.005691,0.005691,10.8878770838171,"POLYGON ((106.48684834128025 16.750265329290663, 106.46477667124317 16.84288790109495, 106.3710375746088 16.872390672929694, 106.29938454898979 16.80922799432246, 106.3215248115409 16.716566583017546, 106.41524957709012 16.68710664388474, 106.48684834128025 16.750265329290663))",3015941.894186168,0.5291126130151171,2914181.3256195136,0.5112598816876339,13200407.824497571,2.315861021841679,13288183.498478312,2.331260262890932,4202182.637292661,0.7372250240864318,4288960.496498831,0.7524492099120755,0.0,0.0,0.0,0.0,38430799.184194155,6.742245470911255,38747683.44931211,6.797839201633704,0.0,0.0,0.0,0.0
997,8541612bfffffff,355,154,106,150,781,256,11.131949,0.0,0.0,,832,83.0,420.0,92,Laos,0.0,0.48317460856717015,NH3,1.936248303583849,341.9472970769111,95.73181079234014,0.0,44.1407437082475,596.479790872136,1453.9047688914607,13.878865816483312,334.699962895204,95.6442372353539,0.0,44.100364633595554,583.8377714200861,1393.7243034146686,13.651547219074631,0.009849,0.005691,0.005691,14.367731425050483,"POLYGON ((106.48684834128025 16.750265329290663, 106.46477667124317 16.84288790109495, 106.3710375746088 16.872390672929694, 106.29938454898979 16.80922799432246, 106.3215248115409 16.716566583017546, 106.41524957709012 16.68710664388474, 106.48684834128025 16.750265329290663))",13715473.111808533,2.4062233529488655,14012458.484049534,2.4583260498332518,5050511.975139717,0.886054732480652,5055136.313323065,0.8868660198812395,3743472.733071531,0.6567496022932511,3905114.4085621363,0.6851077909758134,19441355.854160544,3.4107641849404464,19459156.703788258,3.413887141015484,35854123.63238676,6.290197128488905,36630481.10045587,6.426400193062434,0.0,0.0,0.0,0.0
998,85416e67fffffff,112,434,100,583,507,0,22.263898,0.0,15.742953,,833,0.0,0.0,94,Other,0.1598494441381916,0.4343727419130257,NH3,1.529295682489712,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((105.72211718779609 17.75968940252303, 105.69964699559274 17.852082933588402, 105.6051146750255 17.881433003459655, 105.53306949677567 17.818350900145074, 105.55560750188486 17.725921230416347, 105.65012294766277 17.696609754689945, 105.72211718779609 17.75968940252303))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,85416e67fffffff,112,434,100,583,507,0,22.263898,0.0,15.742953,,833,0.0,0.0,92,Laos,0.1598494441381916,0.4343727419130257,NH3,1.529295682489712,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((105.72211718779609 17.75968940252303, 105.69964699559274 17.852082933588402, 105.6051146750255 17.881433003459655, 105.53306949677567 17.818350900145074, 105.55560750188486 17.725921230416347, 105.65012294766277 17.696609754689945, 105.72211718779609 17.75968940252303))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,8564b26ffffffff,398,52,589,102,1,799,0.0,0.0,0.0,,834,568.0,3805.0,92,Laos,0.0,0.36950553700339817,NH3,0.9256166227040471,333.5999852681465,25.699315404946574,0.0,116.75635263787738,92.43183988872943,1353.821193935363,10.55702067218079,330.2319851429255,27.81499091633368,0.0,114.6808849296706,101.11713067656508,1170.2734608710869,10.471673539612727,0.009849,0.005691,0.005691,10.93221720918419,"POLYGON ((101.74962980904344 19.116169546079416, 101.7254688462832 19.20829690579022, 101.62849578373854 19.23596864553454, 101.55571358391826 19.17149006342605, 101.57993521565513 19.079342352704895, 101.67687847748913 19.051693519037652, 101.74962980904344 19.116169546079416))",2375436.045469162,0.41674316587178284,2171401.8460732372,0.3809476922935504,13133614.369612042,2.3041428718617616,13371303.436389709,2.3458427081385453,3143295.112437127,0.5514552828837065,3636295.0065049697,0.6379464923692929,5653881.008575804,0.991908948872948,5223833.138701569,0.91646195415817,35375499.657256216,6.20622801004495,35736290.53347564,6.269524654995726,0.0,0.0,0.0,0.0
1001,85416c97fffffff,664,201,198,411,668,328,0.0,0.0,0.0,,835,606.0,1665.0,92,Laos,0.0,0.48065919115852196,NH3,1.9054460197628318,333.5999852681467,25.699315404946418,0.0,116.75635263787743,92.43183988872927,1353.8211939353628,10.55702067218079,330.2319851429256,27.814990916333585,0.0,114.68088492967071,101.11713067656473,1170.2734608710869,10.471673539612725,0.009849,0.005691,0.005691,11.043370863339312,"POLYGON ((105.85997356232104 15.743714936626187, 105.83770592283022 15.836734180012833, 105.74386695540949 15.865852164541447, 105.67231192091627 15.801908341808776, 105.69464672940957 15.708853430463664, 105.78846947643906 15.679777962064556, 105.85997356232104 15.743714936626187))",2375436.0454691537,0.41674316587178134,2171401.8460732335,0.38094769229354974,13133614.369612053,2.304142871861764,13371303.436389714,2.3458427081385462,3143295.112437127,0.5514552828837065,3636295.0065049687,0.6379464923692928,5653881.008575784,0.9919089488729446,5223833.138701538,0.9164619541581644,35375499.65725622,6.206228010044952,35736290.53347566,6.26952465499573,0.0,0.0,0.0,0.0
1002,85416e13fffffff,329,925,879,635,173,0,24.891795,11.131949,11.131949,,836,74.0,490.0,94,Other,0.11303062772433467,0.46828267952359676,NH3,1.753890726083778,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.0058312625574000005,0.0058312625574000005,,"POLYGON ((106.18844211100911 17.27213921126429, 106.16620532248017 17.36463869288011, 106.0721148513985 17.39410785366355, 106.0002765728974 17.33103653459359, 106.02258171729503 17.23849920251891, 106.11665685642605 17.209070993245348, 106.18844211100911 17.27213921126429))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,85416e13fffffff,329,925,879,635,173,0,24.891795,11.131949,11.131949,,836,74.0,490.0,92,Laos,0.11303062772433467,0.46828267952359676,NH3,1.753890726083778,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.0058312625574000005,0.0058312625574000005,,"POLYGON ((106.18844211100911 17.27213921126429, 106.16620532248017 17.36463869288011, 106.0721148513985 17.39410785366355, 106.0002765728974 17.33103653459359, 106.02258171729503 17.23849920251891, 106.11665685642605 17.209070993245348, 106.18844211100911 17.27213921126429))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,85416bdbfffffff,864,387,118,370,838,681,0.0,0.0,0.0,,837,75.0,295.0,92,Laos,0.0,0.38358393841429195,NH3,1.0980122316847452,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((104.70201821354627 17.9881523909733, 104.67910572949232 18.080586938777515, 104.58390174526963 18.109542485452184, 104.51163050164801 18.046028585706186, 104.53460913009197 17.95356201418386, 104.6297929394382 17.924641315672375, 104.70201821354627 17.9881523909733))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,85416bcbfffffff,667,732,118,837,681,684,0.0,0.0,0.0,,838,409.0,1553.0,92,Laos,0.0,0.37977598081114716,NH3,1.0513822805413693,344.57472451608504,240.9282137637409,0.0,44.20741256113915,615.2887185073803,2324.380575867021,19.598540924381165,337.51976009446787,240.97037366265343,0.0,44.21514839255402,602.847328217835,2267.18724571731,19.379907346024606,0.009849,0.005691,0.005691,19.98400790519231,"POLYGON ((104.58390174526963 18.109542485452184, 104.56093177168614 18.20194112800423, 104.46562449030709 18.230857510365563, 104.39330783507414 18.16734094692448, 104.41634379036222 18.074910715554438, 104.51163050164801 18.046028585706186, 104.58390174526963 18.109542485452184))",14162044.193519726,2.4845691567578467,14454316.400531484,2.535844982549383,5063657.370965529,0.8883609422746542,5062771.439306618,0.8882055156678277,6089549.858832554,1.0683420804969392,6243168.2404625835,1.0952926737653654,48981422.40559368,8.593232000981347,48972852.67236953,8.591728539012198,36156189.26910247,6.343191099842539,36911939.47715956,6.475778855642028,0.0,0.0,0.0,0.0
1006,85649637fffffff,661,388,561,558,495,24,11.131949,0.0,0.0,,839,241.0,2393.0,92,Laos,0.0,0.436986135699463,NH3,1.5612977259156513,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((101.04425403342046 20.419955502620308, 101.01972778110861 20.511405295194713, 100.9220751209015 20.538691952804413, 100.84898112113699 20.47451013198257, 100.87356695501693 20.383042203302985, 100.97118731127777 20.35577417400349, 101.04425403342046 20.419955502620308))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,85414d2ffffffff,231,560,277,394,620,147,11.131949,0.0,0.0,,840,6.0,196.0,92,Laos,0.0,0.33896441588726406,NH3,0.7422740732073073,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((102.66871274088302 19.021241933156272, 102.64490985065902 19.113386010749252, 102.54835640237543 19.14149451213825, 102.47563279275191 19.07743260233897, 102.49949829116554 18.985264434471926, 102.59602488523969 18.957182212015592, 102.66871274088302 19.021241933156272))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,85659383fffffff,792,407,772,599,0,0,11.131949,11.131949,0.0,,841,22.0,200.0,91,Other,0.0,0.49625358143567744,NH3,2.096405513674734,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.0058312625574000005,0.0058312625574000005,,"POLYGON ((105.56514359222324 14.79966028751013, 105.54281878859535 14.892952185654478, 105.449079225374 14.92181359251931, 105.37768159035805 14.857339955212261, 105.40007268381942 14.764014272193528, 105.49379519661592 14.735195962617988, 105.56514359222324 14.79966028751013))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,85659383fffffff,792,407,772,599,0,0,11.131949,11.131949,0.0,,841,22.0,200.0,92,Laos,0.0,0.49625358143567744,NH3,2.096405513674734,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.0058312625574000005,0.0058312625574000005,,"POLYGON ((105.56514359222324 14.79966028751013, 105.54281878859535 14.892952185654478, 105.449079225374 14.92181359251931, 105.37768159035805 14.857339955212261, 105.40007268381942 14.764014272193528, 105.49379519661592 14.735195962617988, 105.56514359222324 14.79966028751013))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,8564900ffffffff,815,268,511,180,0,0,0.0,0.0,0.0,,842,222.0,1483.0,91,Other,0.0,0.46881208003704666,NH3,1.7603734453391224,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((100.2386927817033 20.389607472020757, 100.21387730113852 20.481055273571727, 100.11596363790692 20.50791976596291, 100.04290040279642 20.44332059023005, 100.067773550015 20.351857903537873, 100.16565237381602 20.325009219353323, 100.2386927817033 20.389607472020757))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,8564900ffffffff,815,268,511,180,0,0,0.0,0.0,0.0,,842,222.0,1483.0,92,Laos,0.0,0.46881208003704666,NH3,1.7603734453391224,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((100.2386927817033 20.389607472020757, 100.21387730113852 20.481055273571727, 100.11596363790692 20.50791976596291, 100.04290040279642 20.44332059023005, 100.067773550015 20.351857903537873, 100.16565237381602 20.325009219353323, 100.2386927817033 20.389607472020757))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,8564900ffffffff,815,268,511,180,0,0,0.0,0.0,0.0,,842,222.0,1483.0,93,Other,0.0,0.46881208003704666,NH3,1.7603734453391224,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((100.2386927817033 20.389607472020757, 100.21387730113852 20.481055273571727, 100.11596363790692 20.50791976596291, 100.04290040279642 20.44332059023005, 100.067773550015 20.351857903537873, 100.16565237381602 20.325009219353323, 100.2386927817033 20.389607472020757))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,8564b2d7fffffff,59,425,776,591,488,587,0.0,0.0,0.0,,843,787.0,3512.0,92,Laos,0.0,0.30308629391895336,NH3,0.49357783154140306,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((102.47344307694935 18.39508582253684, 102.44961293471056 18.487523002483837, 102.35316767481001 18.515526017046938, 102.28058001888776 18.45106527291916, 102.30447210818254 18.35860513294479, 102.4008900010631 18.33062864235277, 102.47344307694935 18.39508582253684))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
